,msa,element_1,skills_lq_1
951,C1050,3113,0.0
952,C1050,3114,0.0
953,C1050,3115,0.0
954,C1050,3116,0.0
955,C1050,3117,0.0
956,C1050,3118,0.328209222714318
957,C1050,3119,14.223240074144378
958,C1050,3121,0.0
959,C1050,3122,0.0
960,C1050,3131,0.0
961,C1050,3132,0.0
962,C1050,3133,0.0
963,C1050,3141,0.0
964,C1050,3149,0.0
965,C1050,3151,0.0
966,C1050,3152,0.0
967,C1050,3159,0.0
968,C1050,3161,0.0
969,C1050,3162,0.0
970,C1050,3169,0.0
971,C1050,3211,0.0
972,C1050,3212,0.0
973,C1050,3219,9.780998374019783
974,C1050,3221,0.0
975,C1050,3222,27.506303605218818
976,C1050,3231,1.1369392339319693
977,C1050,3241,0.0
978,C1050,3251,0.0
979,C1050,3252,0.0
980,C1050,3253,0.0
981,C1050,3254,0.0
982,C1050,3255,0.0
983,C1050,3256,0.0
984,C1050,3259,5.922224639733965
985,C1050,3261,0.0
986,C1050,3262,0.0
987,C1050,3271,0.0
988,C1050,3272,0.0
989,C1050,3273,0.0
990,C1050,3274,0.0
991,C1050,3279,0.0
992,C1050,3311,0.0
993,C1050,3312,0.0
994,C1050,3313,0.0
995,C1050,3314,0.0
996,C1050,3315,0.0
997,C1050,3321,0.0
998,C1050,3322,0.0
999,C1050,3323,0.0
1000,C1050,3324,0.0
1001,C1050,3325,0.0
1002,C1050,3326,0.0
1003,C1050,3327,0.0
1004,C1050,3328,0.0
1005,C1050,3329,0.0
1006,C1050,3331,1.7502508139088597
1007,C1050,3332,0.0
1008,C1050,3333,0.0
1009,C1050,3334,0.0
1010,C1050,3335,0.0
1011,C1050,3336,0.0
1012,C1050,3339,0.0
1013,C1050,3341,0.0
1014,C1050,3342,0.0
1015,C1050,3343,0.0
1016,C1050,3344,0.0
1017,C1050,3345,0.0
1018,C1050,3346,0.0
1019,C1050,3351,0.0
1020,C1050,3352,0.0
1021,C1050,3353,0.0
1022,C1050,3359,0.0
1023,C1050,3361,0.0
1024,C1050,3362,0.0
1025,C1050,3363,0.0
1026,C1050,3364,0.0
1027,C1050,3365,0.0
1028,C1050,3366,0.0
1029,C1050,3369,0.0
1030,C1050,3371,0.0
1031,C1050,3372,0.0
1032,C1050,3379,0.0
1033,C1050,3391,0.0
1034,C1050,3399,0.0
1035,C1050,4231,3.659253720785291
1036,C1050,4232,0.0
1037,C1050,4233,0.9871422217288446
1038,C1050,4234,1.165732061145039
1039,C1050,4235,0.0
1040,C1050,4236,0.0
1041,C1050,4237,0.0
1042,C1050,4238,2.4489596997710987
1043,C1050,4239,0.780756179720352
1044,C1050,4241,0.0
1045,C1050,4242,0.0
1046,C1050,4243,0.0
1047,C1050,4244,1.045995614914417
1048,C1050,4245,59.873878425397066
1049,C1050,4246,0.27008267065674424
1050,C1050,4247,0.0
1051,C1050,4248,6.987975839975972
1052,C1050,4249,3.373436142974462
1053,C1050,4251,0.0
1054,C1050,4411,2.471449828830893
1055,C1050,4412,0.0
1056,C1050,4413,0.0
1057,C1050,4421,0.0
1058,C1050,4422,0.0
1059,C1050,4431,0.5035223262372347
1060,C1050,4441,1.9696978766606794
1061,C1050,4442,3.388563791175413
1062,C1050,4451,1.2242565095779225
1063,C1050,4452,0.0
1064,C1050,4453,2.4424602419472836
1065,C1050,4461,0.0
1066,C1050,4471,0.0
1067,C1050,4481,1.2254665492739139
1068,C1050,4482,0.0
1069,C1050,4483,0.0
1070,C1050,4511,0.0
1071,C1050,4512,0.0
1072,C1050,4522,0.0
1073,C1050,4523,4.151142534260117
1074,C1050,4531,1.08178236295586
1075,C1050,4532,0.0
1076,C1050,4533,1.87559448233928
1077,C1050,4539,1.6968942134743428
1078,C1050,4541,0.0
1079,C1050,4542,0.0
1080,C1050,4543,0.0
1081,C1050,4811,0.0
1082,C1050,4812,0.0
1083,C1050,4821,0.0
1084,C1050,4831,0.0
1085,C1050,4832,0.0
1086,C1050,4841,3.823149269782309
1087,C1050,4842,1.4519264495330222
1088,C1050,4851,0.0
1089,C1050,4852,0.0
1090,C1050,4853,0.0
1091,C1050,4854,0.0
1092,C1050,4855,0.0
1093,C1050,4859,0.0
1094,C1050,4861,0.0
1095,C1050,4862,0.0
1096,C1050,4869,0.0
1097,C1050,4871,0.0
1098,C1050,4872,0.0
1099,C1050,4879,0.0
1100,C1050,4881,0.0
1101,C1050,4882,0.0
1102,C1050,4883,0.0
1103,C1050,4884,4.927735164674718
1104,C1050,4885,0.0
1105,C1050,4889,0.0
1106,C1050,4911,0.0
1107,C1050,4921,0.0
1108,C1050,4922,0.0
1109,C1050,4931,1.334760798951399
1110,C1050,5111,0.7552399480343461
1111,C1050,5112,0.0
1112,C1050,5121,0.6113331345876145
1113,C1050,5122,0.0
1114,C1050,5151,0.0
1115,C1050,5152,0.0
1116,C1050,5173,0.0
1117,C1050,5174,0.0
1118,C1050,5179,0.0
1119,C1050,5182,0.0
1120,C1050,5191,0.0
1121,C1050,5211,0.0
1122,C1050,5221,1.387171530411639
1123,C1050,5222,0.0
1124,C1050,5223,0.0
1125,C1050,5231,0.0
1126,C1050,5232,0.0
1127,C1050,5239,0.0
1128,C1050,5241,0.10052246434353929
1129,C1050,5242,1.9015664563780226
1130,C1050,5251,0.0
1131,C1050,5259,0.0
1132,C1050,5311,1.2322195854130251
1133,C1050,5312,1.531007198164331
1134,C1050,5313,0.45837533726960406
1135,C1050,5321,2.2815299420065647
1136,C1050,5322,0.0
1137,C1050,5323,0.0
1138,C1050,5324,0.0
1139,C1050,5331,0.0
1140,C1050,5411,1.1765087082945864
1141,C1050,5412,0.0
1142,C1050,5413,2.389910733857322
1143,C1050,5414,0.4136195795563305
1144,C1050,5415,0.211044859510173
1145,C1050,5416,0.0
1146,C1050,5417,0.0
1147,C1050,5418,0.0
1148,C1050,5419,3.504644153183404
1149,C1050,5511,0.0
1150,C1050,5611,0.0
1151,C1050,5612,1.4153884757427668
1152,C1050,5613,0.0
1153,C1050,5614,0.0
1154,C1050,5615,0.0
1155,C1050,5616,2.3660005830584687
1156,C1050,5617,0.0
1157,C1050,5619,0.0
1158,C1050,5621,4.472015045575426
1159,C1050,5622,0.0
1160,C1050,5629,0.0
1161,C1050,6111,0.0
1162,C1050,6112,0.0
1163,C1050,6113,0.0
1164,C1050,6114,0.23162492047158684
1165,C1050,6115,0.34327683493188993
1166,C1050,6116,0.21324029365058408
1167,C1050,6117,0.0
1168,C1050,6211,3.417855544206986
1169,C1050,6212,1.3986233746835002
1170,C1050,6213,0.0
1171,C1050,6214,0.9782794142530414
1172,C1050,6215,0.0
1173,C1050,6216,2.3372377628859327
1174,C1050,6219,3.4861512017936147
1175,C1050,6221,0.0
1176,C1050,6222,0.0
1177,C1050,6223,0.0
1178,C1050,6231,2.243263309355925
1179,C1050,6232,0.11665182299477733
1180,C1050,6233,1.1406632151888716
1181,C1050,6239,0.0
1182,C1050,6241,1.3855924780612685
1183,C1050,6242,0.0
1184,C1050,6243,0.0
1185,C1050,6244,2.8648842642896657
1186,C1050,7111,0.0
1187,C1050,7112,0.0
1188,C1050,7113,0.0
1189,C1050,7114,0.0
1190,C1050,7115,0.0
1191,C1050,7121,0.0
1192,C1050,7131,0.0
1193,C1050,7132,0.0
1194,C1050,7139,0.0
1195,C1050,7211,0.0
1196,C1050,7212,0.0
1197,C1050,7213,0.0
1198,C1050,7223,0.0
1199,C1050,7224,0.1714700827086583
1200,C1050,7225,1.679344830388445
1201,C1050,8111,0.0
1202,C1050,8112,1.8726362886920829
1203,C1050,8113,6.730412248764371
1204,C1050,8114,2.9295275898116317
1205,C1050,8121,0.0
1206,C1050,8122,2.862903117197868
1207,C1050,8123,3.9753239028704894
1208,C1050,8129,0.0
1209,C1050,8131,0.0
1210,C1050,8132,0.0
1211,C1050,8133,0.0
1212,C1050,8134,0.0
1213,C1050,8139,1.0003440713867915
1214,C1050,8141,0.0
1215,C1050,9999,3.91326356531168
1216,C1054,1111,0.0
1217,C1054,1112,28.180667802803242
1218,C1054,1113,2.791292402021806
1219,C1054,1114,5.7274787147538335
1220,C1054,1119,45.9350469256984
1221,C1054,1121,3.105388177171354
1222,C1054,1122,0.0
1223,C1054,1123,5.988835494508849
1224,C1054,1124,0.0
1225,C1054,1125,0.0
1226,C1054,1129,5.692798306404387
1227,C1054,1131,0.0
1228,C1054,1132,0.0
1229,C1054,1133,147.83455191257843
1230,C1054,1141,0.0
1231,C1054,1142,0.0
1232,C1054,1151,3.278639976416752
1233,C1054,1152,0.0
1234,C1054,1153,0.0
1235,C1054,2111,0.0
1236,C1054,2121,0.0
1237,C1054,2122,0.0
1238,C1054,2123,2.130034910510952
1239,C1054,2131,0.0
1240,C1054,2211,0.0
1241,C1054,2212,0.0
1242,C1054,2213,0.0
1243,C1054,2361,2.0801058071831617
1244,C1054,2362,1.3948910566023767
1245,C1054,2371,0.6179775960960628
1246,C1054,2372,0.0
1247,C1054,2373,3.002648520813204
1248,C1054,2379,0.0
1249,C1054,2381,1.1658893681133882
1250,C1054,2382,1.4852582784675659
1251,C1054,2383,1.672596009453282
1252,C1054,2389,1.8854177565252386
1253,C1054,3111,0.0
1254,C1054,3112,0.0
1255,C1054,3113,0.0
1256,C1054,3114,0.0
1257,C1054,3115,0.0
1258,C1054,3116,0.0
1259,C1054,3117,0.0
1260,C1054,3118,0.26040803629453874
1261,C1054,3119,0.10284426093367682
1262,C1054,3121,0.0
1263,C1054,3122,0.0
1264,C1054,3131,0.0
1265,C1054,3132,0.0
1266,C1054,3133,0.0
1267,C1054,3141,0.0
1268,C1054,3149,0.0
1269,C1054,3151,0.0
1270,C1054,3152,0.0
1271,C1054,3159,0.0
1272,C1054,3161,0.0
1273,C1054,3162,0.0
1274,C1054,3169,0.0
1275,C1054,3211,25.804124959791682
1276,C1054,3212,85.25664412597327
1277,C1054,3219,20.583102141082207
1278,C1054,3221,0.0
1279,C1054,3222,0.0
1280,C1054,3231,0.5746833960124327
1281,C1054,3241,0.0
1282,C1054,3251,0.0
1283,C1054,3252,0.0
1284,C1054,3253,2.1815882938232005
1285,C1054,3254,0.0
1286,C1054,3255,0.0
1287,C1054,3256,0.0
1288,C1054,3259,0.0
1289,C1054,3261,2.859200921362528
1290,C1054,3262,0.0
1291,C1054,3271,0.0
1292,C1054,3272,0.0
1293,C1054,3273,0.0
1294,C1054,3274,0.0
1295,C1054,3279,0.0
1296,C1054,3311,0.0
1297,C1054,3312,0.0
1298,C1054,3313,0.0
1299,C1054,3314,0.0
1300,C1054,3315,0.0
1301,C1054,3321,0.0
1302,C1054,3322,0.0
1303,C1054,3323,1.45046371800294
1304,C1054,3324,0.0
1305,C1054,3325,0.0
1306,C1054,3326,0.0
1307,C1054,3327,2.7599153458118812
1308,C1054,3328,0.9482360529095243
1309,C1054,3329,1.0874836075733152
1310,C1054,3331,0.0
1311,C1054,3332,10.480436568117643
1312,C1054,3333,0.0
1313,C1054,3334,0.0
1314,C1054,3335,1.5059245554374023
1315,C1054,3336,0.0
1316,C1054,3339,0.0
1317,C1054,3341,0.0
1318,C1054,3342,0.0
1319,C1054,3343,0.0
1320,C1054,3344,0.49484142507203766
1321,C1054,3345,0.0
1322,C1054,3346,0.0
1323,C1054,3351,0.0
1324,C1054,3352,0.0
1325,C1054,3353,0.0
1326,C1054,3359,0.0
1327,C1054,3361,0.0
1328,C1054,3362,0.0
1329,C1054,3363,0.0
1330,C1054,3364,0.0
1331,C1054,3365,0.0
1332,C1054,3366,0.0
1333,C1054,3369,0.0
1334,C1054,3371,0.0
1335,C1054,3372,0.0
1336,C1054,3379,0.0
1337,C1054,3391,0.3611707818867428
1338,C1054,3399,2.4710570015933992
1339,C1054,4231,1.0978195826334622
1340,C1054,4232,0.0
1341,C1054,4233,0.0
1342,C1054,4234,0.1597456306500931
1343,C1054,4235,0.36355245378148154
1344,C1054,4236,0.3876661121576621
1345,C1054,4237,0.5962854650171938
1346,C1054,4238,1.6547859233942293
1347,C1054,4239,1.1803855720474665
1348,C1054,4241,0.0
1349,C1054,4242,1.865778033212211
1350,C1054,4243,0.0
1351,C1054,4244,0.2480496684074482
1352,C1054,4245,0.0
1353,C1054,4246,0.0
1354,C1054,4247,0.0
1355,C1054,4248,0.0
1356,C1054,4249,10.342123742331855
1357,C1054,4251,0.6808672991743804
1358,C1054,4411,0.8801585213440375
1359,C1054,4412,1.2107919512916743
1360,C1054,4413,1.9764668031793853
1361,C1054,4421,1.1058953424423101
1362,C1054,4422,0.3522799818214423
1363,C1054,4431,0.44421095143410244
1364,C1054,4441,1.4876407545397665
1365,C1054,4442,2.7451186306755817
1366,C1054,4451,1.2052426409769577
1367,C1054,4452,1.465818234145351
1368,C1054,4453,0.7952296210030503
1369,C1054,4461,0.6290920119037826
1370,C1054,4471,1.4005447334031507
1371,C1054,4481,0.4637213987037254
1372,C1054,4482,0.35227977681119016
1373,C1054,4483,0.9901395650624405
1374,C1054,4511,0.0
1375,C1054,4512,0.0
1376,C1054,4522,1.1709966818757527
1377,C1054,4523,2.629035275166739
1378,C1054,4531,0.9851890800086922
1379,C1054,4532,0.9574365021906553
1380,C1054,4533,2.209806925101977
1381,C1054,4539,1.3837620986465546
1382,C1054,4541,0.31406886652989613
1383,C1054,4542,0.0
1384,C1054,4543,0.0
1385,C1054,4811,0.0
1386,C1054,4812,0.0
1387,C1054,4821,0.0
1388,C1054,4831,0.0
1389,C1054,4832,0.0
1390,C1054,4841,2.1622369342075882
1391,C1054,4842,2.56853667621386
1392,C1054,4851,0.0
1393,C1054,4852,0.0
1394,C1054,4853,0.0
1395,C1054,4854,0.0
1396,C1054,4855,0.0
1397,C1054,4859,7.624414104183262
1398,C1054,4861,0.0
1399,C1054,4862,0.0
1400,C1054,4869,0.0
1401,C1054,4871,0.0
1402,C1054,4872,0.0
1403,C1054,4879,0.0
1404,C1054,4881,0.0
1405,C1054,4882,0.0
1406,C1054,4883,0.0
1407,C1054,4884,1.15532960366909
1408,C1054,4885,0.08355123937759151
1409,C1054,4889,0.0
1410,C1054,4911,0.0
1411,C1054,4921,0.0
1412,C1054,4922,0.0
1413,C1054,4931,4.768460007179464
1414,C1054,5111,1.0421271511816204
1415,C1054,5112,0.45798723006607067
1416,C1054,5121,0.7902783675707227
1417,C1054,5122,0.0
1418,C1054,5151,1.4912360070860051
1419,C1054,5152,0.0
1420,C1054,5173,0.0
1421,C1054,5174,0.0
1422,C1054,5179,0.0
1423,C1054,5182,0.0
1424,C1054,5191,0.0
1425,C1054,5211,0.0
1426,C1054,5221,0.6832630595303425
1427,C1054,5222,0.23693524004921368
1428,C1054,5223,0.17644056124375002
1429,C1054,5231,0.0
1430,C1054,5232,0.0
1431,C1054,5239,0.0
1432,C1054,5241,0.07656635311352883
1433,C1054,5242,1.5231141360696812
1434,C1054,5251,0.0
1435,C1054,5259,0.0
1436,C1054,5311,0.7928225145606398
1437,C1054,5312,0.730838193530453
1438,C1054,5313,0.6934017712865076
1439,C1054,5321,0.0
1440,C1054,5322,0.9198945305510103
1441,C1054,5323,0.0
1442,C1054,5324,0.0
1443,C1054,5331,0.0
1444,C1054,5411,0.28020674705702486
1445,C1054,5412,0.5112544106360797
1446,C1054,5413,0.3271604822604908
1447,C1054,5414,0.0
1448,C1054,5415,0.23235067873231513
1449,C1054,5416,0.17158639950630067
1450,C1054,5417,0.4130305062435814
1451,C1054,5418,0.0
1452,C1054,5419,0.9363176708921678
1453,C1054,5511,0.45447871722295197
1454,C1054,5611,0.0
1455,C1054,5612,0.0
1456,C1054,5613,0.9973715572194087
1457,C1054,5614,0.3197863446072034
1458,C1054,5615,0.1882571739591618
1459,C1054,5616,0.19354936344032597
1460,C1054,5617,0.5855087989404816
1461,C1054,5619,0.4394383651240979
1462,C1054,5621,0.0
1463,C1054,5622,0.0
1464,C1054,5629,3.0802040383219578
1465,C1054,6111,1.61438706462296
1466,C1054,6112,0.0
1467,C1054,6113,0.0
1468,C1054,6114,0.0
1469,C1054,6115,0.0
1470,C1054,6116,0.3699045397605707
1471,C1054,6117,0.0
1472,C1054,6211,0.8480496539295227
1473,C1054,6212,1.3880951053599717
1474,C1054,6213,0.8521298443007167
1475,C1054,6214,0.19098893192882355
1476,C1054,6215,0.0
1477,C1054,6216,0.0
1478,C1054,6219,0.0
1479,C1054,6221,0.0
1480,C1054,6222,0.0
1481,C1054,6223,0.0
1482,C1054,6231,1.347513354795813
1483,C1054,6232,1.2426378786111116
1484,C1054,6233,3.8762836600331085
1485,C1054,6239,0.0
1486,C1054,6241,1.78621112060317
1487,C1054,6242,1.5745528794465788
1488,C1054,6243,1.352808605202015
1489,C1054,6244,0.7512383954847495
1490,C1054,7111,0.0
1491,C1054,7112,0.0
1492,C1054,7113,0.0
1493,C1054,7114,0.0
1494,C1054,7115,0.0
1495,C1054,7121,0.0
1496,C1054,7131,0.0
1497,C1054,7132,0.0
1498,C1054,7139,0.0
1499,C1054,7211,0.48170852821146093
1500,C1054,7212,2.965772613535923
1501,C1054,7213,0.0
1502,C1054,7223,0.20292033364346912
1503,C1054,7224,2.1403661997942027
1504,C1054,7225,0.9148851811738872
1505,C1054,8111,1.0687559024609798
1506,C1054,8112,0.0
1507,C1054,8113,0.827127204730296
1508,C1054,8114,0.0
1509,C1054,8121,0.6065524178116924
1510,C1054,8122,0.0
1511,C1054,8123,0.0
1512,C1054,8129,0.0
1513,C1054,8131,9.3362741246055
1514,C1054,8132,0.0
1515,C1054,8133,0.0
1516,C1054,8134,1.661463339629938
1517,C1054,8139,0.7227946980013763
1518,C1054,8141,5.5422861096262075
1519,C1054,9999,0.7999651799169865
1520,C1058,1111,0.43168714005903575
1521,C1058,1112,0.987363606659886
1522,C1058,1113,0.38306323730576697
1523,C1058,1114,0.34464208835312854
1524,C1058,1119,0.0
1525,C1058,1121,3.913813325740931
1526,C1058,1122,0.0
1527,C1058,1123,0.0
1528,C1058,1124,0.0
1529,C1058,1125,0.0
1530,C1058,1129,0.0
1531,C1058,1131,0.0
1532,C1058,1132,0.0
1533,C1058,1133,0.0
1534,C1058,1141,0.0
1535,C1058,1142,0.0
1536,C1058,1151,0.0
1537,C1058,1152,0.0
1538,C1058,1153,0.0
1539,C1058,2111,0.0
1540,C1058,2121,0.0
1541,C1058,2122,0.0
1542,C1058,2123,0.0
1543,C1058,2131,0.0
1544,C1058,2211,2.824183325414863
1545,C1058,2212,0.5039347667563119
1546,C1058,2213,0.0
1547,C1058,2361,1.8633644424997275
1548,C1058,2362,2.147996220823885
1549,C1058,2371,0.0
1550,C1058,2372,0.2918572996615095
1551,C1058,2373,0.0
1552,C1058,2379,0.8695710173936703
1553,C1058,2381,0.0
1554,C1058,2382,0.0
1555,C1058,2383,0.0
1556,C1058,2389,1.5214902790275675
1557,C1058,3111,0.0
1558,C1058,3112,2.4712861896299128
1559,C1058,3113,0.5890940610063932
1560,C1058,3114,0.406609900502462
1561,C1058,3115,1.654162956030902
1562,C1058,3116,0.3606315581443826
1563,C1058,3117,0.0
1564,C1058,3118,0.0
1565,C1058,3119,0.0
1566,C1058,3121,2.958814053218435
1567,C1058,3122,0.0
1568,C1058,3131,0.0
1569,C1058,3132,0.0
1570,C1058,3133,0.0
1571,C1058,3141,0.0
1572,C1058,3149,0.0
1573,C1058,3151,0.0
1574,C1058,3152,0.2501409681194831
1575,C1058,3159,0.0
1576,C1058,3161,0.0
1577,C1058,3162,0.0
1578,C1058,3169,0.0
1579,C1058,3211,0.0
1580,C1058,3212,0.0
1581,C1058,3219,1.473880541826342
1582,C1058,3221,23.886217749885503
1583,C1058,3222,2.0613157953609385
1584,C1058,3231,0.0
1585,C1058,3241,0.0
1586,C1058,3251,0.0
1587,C1058,3252,15.764285721747662
1588,C1058,3253,0.0
1589,C1058,3254,6.135880874074104
1590,C1058,3255,0.7962228678645056
1591,C1058,3256,0.0
1592,C1058,3259,0.0
1593,C1058,3261,1.0625094692031054
1594,C1058,3262,1.5238405282114529
1595,C1058,3271,0.0
1596,C1058,3272,0.2567526756332044
1597,C1058,3273,1.2770766119468662
1598,C1058,3274,0.0
1599,C1058,3279,7.0805315130082604
1600,C1058,3311,0.0
1601,C1058,3312,0.0
1602,C1058,3313,0.0
1603,C1058,3314,0.0
1604,C1058,3315,0.0
1605,C1058,3321,0.0
1606,C1058,3322,0.0
1607,C1058,3323,0.9742162324708357
1608,C1058,3324,2.382494230775348
1609,C1058,3325,0.0
1610,C1058,3326,0.0
1611,C1058,3327,0.0
1612,C1058,3328,0.19589766615672233
1613,C1058,3329,0.0
1614,C1058,3331,0.0
1615,C1058,3332,1.894991787649874
1616,C1058,3333,0.0
1617,C1058,3334,0.471206962745353
1618,C1058,3335,0.508681588604557
1619,C1058,3336,0.0
1620,C1058,3339,1.2599708083211927
1621,C1058,3341,0.10953026289542246
1622,C1058,3342,2.3913729942460056
1623,C1058,3343,0.0
1624,C1058,3344,0.0
1625,C1058,3345,0.9614279482705499
1626,C1058,3346,0.0
1627,C1058,3351,0.0
1628,C1058,3352,0.0
1629,C1058,3353,0.0
1630,C1058,3359,2.0155157856617385
1631,C1058,3361,0.0
1632,C1058,3362,0.0
1633,C1058,3363,0.03047262108540517
1634,C1058,3364,0.0
1635,C1058,3365,0.0
1636,C1058,3366,0.0
1637,C1058,3369,0.0
1638,C1058,3371,0.0
1639,C1058,3372,1.1377026928456855
1640,C1058,3379,0.0
1641,C1058,3391,0.0
1642,C1058,3399,0.7933519486696557
1643,C1058,4231,0.0
1644,C1058,4232,0.6528686330291161
1645,C1058,4233,1.4391366980657199
1646,C1058,4234,1.4188518426664538
1647,C1058,4235,0.8625990611872993
1648,C1058,4236,0.0
1649,C1058,4237,0.0
1650,C1058,4238,1.5790519764332633
1651,C1058,4239,0.0
1652,C1058,4241,2.576143870807346
1653,C1058,4242,0.4686220823195049
1654,C1058,4243,0.4439257814237337
1655,C1058,4244,0.9223317205501733
1656,C1058,4245,0.0
1657,C1058,4246,0.0
1658,C1058,4247,1.3182784001417343
1659,C1058,4248,2.003807117033927
1660,C1058,4249,1.0851883796923139
1661,C1058,4251,0.0
1662,C1058,4411,0.0
1663,C1058,4412,1.4403888821685737
1664,C1058,4413,0.0
1665,C1058,4421,1.5613814956733276
1666,C1058,4422,1.8972206225091985
1667,C1058,4431,0.0
1668,C1058,4441,1.9768514222067657
1669,C1058,4442,2.2294563323074263
1670,C1058,4451,1.7737846733547527
1671,C1058,4452,0.0
1672,C1058,4453,0.0
1673,C1058,4461,1.4210090962366007
1674,C1058,4471,1.707898264527937
1675,C1058,4481,0.0
1676,C1058,4482,0.0
1677,C1058,4483,2.17925766660533
1678,C1058,4511,1.6718960383395078
1679,C1058,4512,2.6428939418115784
1680,C1058,4522,0.0
1681,C1058,4523,0.0
1682,C1058,4531,0.0
1683,C1058,4532,1.6964104353510137
1684,C1058,4533,0.0
1685,C1058,4539,1.8500669167504347
1686,C1058,4541,0.0
1687,C1058,4542,0.8271123476731567
1688,C1058,4543,0.0
1689,C1058,4811,0.0
1690,C1058,4812,0.0
1691,C1058,4821,0.0
1692,C1058,4831,0.0
1693,C1058,4832,0.0
1694,C1058,4841,0.0
1695,C1058,4842,0.0
1696,C1058,4851,0.0
1697,C1058,4852,0.0
1698,C1058,4853,0.0
1699,C1058,4854,2.4919873887024377
1700,C1058,4855,0.0
1701,C1058,4859,0.0
1702,C1058,4861,0.0
1703,C1058,4862,0.0
1704,C1058,4869,0.0
1705,C1058,4871,0.0
1706,C1058,4872,0.0
1707,C1058,4879,0.0
1708,C1058,4881,0.6810157166432901
1709,C1058,4882,0.0
1710,C1058,4883,0.7405479738053545
1711,C1058,4884,2.2548264213799456
1712,C1058,4885,0.499693145565133
1713,C1058,4889,0.0
1714,C1058,4911,0.0
1715,C1058,4921,1.5041487709202528
1716,C1058,4922,0.0
1717,C1058,4931,0.0
1718,C1058,5111,0.0
1719,C1058,5112,0.0
1720,C1058,5121,0.5206611767232197
1721,C1058,5122,0.0
1722,C1058,5151,0.0
1723,C1058,5152,0.0
1724,C1058,5173,2.368024328266911
1725,C1058,5174,0.0
1726,C1058,5179,1.4048466230504424
1727,C1058,5182,0.0
1728,C1058,5191,1.5029299413084665
1729,C1058,5211,0.0
1730,C1058,5221,0.0
1731,C1058,5222,0.5000822202348617
1732,C1058,5223,0.0
1733,C1058,5231,0.957109858294505
1734,C1058,5232,0.0
1735,C1058,5239,2.6195311818781026
1736,C1058,5241,4.71575860954129
1737,C1058,5242,2.0410436618809906
1738,C1058,5251,2.5089429348177688
1739,C1058,5259,0.41537237278149075
1740,C1058,5311,2.0438208903456467
1741,C1058,5312,0.0
1742,C1058,5313,0.0
1743,C1058,5321,1.5688017692794813
1744,C1058,5322,0.0
1745,C1058,5323,0.0
1746,C1058,5324,0.0
1747,C1058,5331,0.0
1748,C1058,5411,1.4946947189629527
1749,C1058,5412,1.0711486078977723
1750,C1058,5413,1.6448109547626064
1751,C1058,5414,0.6056971559989021
1752,C1058,5415,1.4935461956815657
1753,C1058,5416,0.0
